outcome,predictor,logloss_age,logloss_age_plus_pred,logloss_pred_alone,gain_added_to_age
Q43,Marital status,1.0185892118716229,1.0178211428118664,1.0328724411464303,0.0007680690597564599
Q44,Sex,0.9177293013545287,0.906371700469248,0.9063154946141513,0.011357600885280705
Q44,Education (3-level),0.9177293013545287,0.9168484873579995,0.9168576214266524,0.0008808139965291728
Q44,Personal income (3-level),0.9177293013545287,0.9114270245713788,0.9119693570240477,0.006302276783149874
Q44,Religiosity,0.9177293013545287,0.9153598185180195,0.9154590085689949,0.0023694828365091736
Q44,Subjective social class,0.9177293013545287,0.9185946025506245,0.9186875050218777,-0.0008653011960958468
Q44,Employment status,0.9177293013545287,0.9187579655200697,0.9189961576158447,-0.0010286641655410378
Q44,Marital status,0.9177293013545287,0.9189369572899448,0.9191316930801579,-0.0012076559354161631
Q45,Sex,0.9411796955968809,0.9418356851854662,0.9462412372356752,-0.0006559895885853706
Q45,Education (3-level),0.9411796955968809,0.9349043790447334,0.936263604167251,0.006275316552147414
Q45,Personal income (3-level),0.9411796955968809,0.941703307182389,0.9454824412321947,-0.0005236115855081769
Q45,Religiosity,0.9411796955968809,0.9377464677047597,0.9408964346468285,0.0034332278921211934
Q45,Subjective social class,0.9411796955968809,0.9444475775045097,0.9488038461307624,-0.0032678819076288335
Q45,Employment status,0.9411796955968809,0.942001983731072,0.9422664979112776,-0.0008222881341911625
Q45,Marital status,0.9411796955968809,0.9400509006952056,0.9434785129904991,0.0011287949016752785
Q46,Sex,0.8431488360088931,0.8410653243605202,0.8416851486377613,0.0020835116483729488
Q46,Education (3-level),0.8431488360088931,0.8434250871760026,0.8440864197838576,-0.00027625116710949804
Q46,Personal income (3-level),0.8431488360088931,0.8379625445218568,0.8392862766155431,0.00518629148703631
Q46,Religiosity,0.8431488360088931,0.8428398126928902,0.8430767420559564,0.0003090233160029099
Q46,Subjective social class,0.8431488360088931,0.8341597313301717,0.8342384529086558,0.008989104678721382
Q46,Employment status,0.8431488360088931,0.8385857318100012,0.8396101889527848,0.004563104198891943
Q46,Marital status,0.8431488360088931,0.8371884833404828,0.837151646378896,0.005960352668410329
Q47,Sex,1.2271128584953108,1.2248821682379338,1.2289375210340654,0.0022306902573769882
Q47,Education (3-level),1.2271128584953108,1.2216725283221848,1.2256042571642005,0.005440330173126062
Q47,Personal income (3-level),1.2271128584953108,1.2210434912295542,1.2242216483732753,0.006069367265756576
Q47,Religiosity,1.2271128584953108,1.221667682509616,1.225651410189616,0.005445175985694828
Q47,Subjective social class,1.2271128584953108,1.2106320687761056,1.2145689122775685,0.01648078971920519
Q47,Employment status,1.2271128584953108,1.2169718110971064,1.221004590228958,0.010141047398204428
Q47,Marital status,1.2271128584953108,1.2263299780836836,1.2299387151525654,0.0007828804116272181
Q48,Sex,1.900510682288957,1.9018457476423851,1.902162174760105,-0.0013350653534280887
Q48,Education (3-level),1.900510682288957,1.8955522092535553,1.8946357523710318,0.004958473035401756
Q48,Personal income (3-level),1.900510682288957,1.895655658066189,1.8957982515979304,0.004855024222768067
Q48,Religiosity,1.900510682288957,1.9008934429582596,1.9013953047084384,-0.0003827606693025398
Q48,Subjective social class,1.900510682288957,1.8888290480643934,1.8890532923149745,0.011681634224563586
Q48,Employment status,1.900510682288957,1.9019324155337987,1.9012356769739207,-0.0014217332448416276
Q48,Marital status,1.900510682288957,1.8992350786581205,1.8993849004019174,0.0012756036308365637
Q49,Sex,1.8678884084027552,1.868296664047356,1.8798605145710052,-0.00040825564460078567
Q49,Education (3-level),1.8678884084027552,1.86186951293528,1.8706246814879226,0.006018895467475138
Q49,Personal income (3-level),1.8678884084027552,1.8613912822807266,1.8732799353178144,0.006497126122028574
Q49,Religiosity,1.8678884084027552,1.8686356524274654,1.879176105383107,-0.0007472440247102696
Q49,Subjective social class,1.8678884084027552,1.8490030942559224,1.860099400940656,0.01888531414683281
Q49,Employment status,1.8678884084027552,1.8638267402773956,1.8696292721514531,0.004061668125359574
Q49,Marital status,1.8678884084027552,1.8531457717609539,1.8622701530826202,0.01474263664180131
Q50,Sex,2.0998211192405933,2.099758990991888,2.1140017692264372,6.212824870521771e-05
Q50,Education (3-level),2.0998211192405933,2.0938133325536072,2.106744930346165,0.006007786686986094
Q50,Personal income (3-level),2.0998211192405933,2.078455534763276,2.0956557123708617,0.021365584477317512
Q50,Religiosity,2.0998211192405933,2.1000029334608232,2.1137659987103405,-0.00018181422022989224
Q50,Subjective social class,2.0998211192405933,2.061445643180113,2.075361073352927,0.038375476060480196
Q50,Employment status,2.0998211192405933,2.093683892788701,2.0988530518085535,0.006137226451892186
Q50,Marital status,2.0998211192405933,2.093383010249254,2.105628674703669,0.006438108991339231
Q56,Sex,0.9532163711524314,0.9536614696911633,0.9641741888045615,-0.00044509853873186955
Q56,Education (3-level),0.9532163711524314,0.9523329700572949,0.9637041831086248,0.0008834010951365157
Q56,Personal income (3-level),0.9532163711524314,0.9344839574757389,0.9504752949483359,0.01873241367669254
Q56,Religiosity,0.9532163711524314,0.9534508058163194,0.9641249870495059,-0.0002344346638879502
Q56,Subjective social class,0.9532163711524314,0.9420418719524015,0.9523052718266001,0.011174499200029886
Q56,Employment status,0.9532163711524314,0.9510862590865095,0.9580377232111454,0.002130112065921952
Q56,Marital status,0.9532163711524314,0.9403473031120552,0.9489359367862578,0.012869068040376241
Q57,Sex,0.7399279494128929,0.7405585275287739,0.741999103576367,-0.0006305781158810753
Q57,Education (3-level),0.7399279494128929,0.7280456428538955,0.7294283261645587,0.011882306558997358
Q57,Personal income (3-level),0.7399279494128929,0.7309459687598105,0.731965728130833,0.008981980653082311
Q57,Religiosity,0.7399279494128929,0.739800790323879,0.7410792636074715,0.00012715908901383965
Q57,Subjective social class,0.7399279494128929,0.7298017851358031,0.7308598394342559,0.010126164277089789
Q57,Employment status,0.7399279494128929,0.7393566071782341,0.7403652147736752,0.0005713422346587116
Q57,Marital status,0.7399279494128929,0.7371037867929203,0.7374263869872836,0.0028241626199725367
Q58,Sex,0.5430541053395898,0.5420486329266033,0.5392668962059025,0.00100547241298643
Q58,Education (3-level),0.5430541053395898,0.5440144109571887,0.541054423470365,-0.0009603056175989666
Q58,Personal income (3-level),0.5430541053395898,0.541176661766446,0.5385246801638438,0.0018774435731437888
Q58,Religiosity,0.5430541053395898,0.5458950577579718,0.5430711128500901,-0.0028409524183820034
Q58,Subjective social class,0.5430541053395898,0.5430624180689996,0.5402875558942644,-8.31272940982064e-06
Q58,Employment status,0.5430541053395898,0.5414108359534081,0.5385971148066522,0.001643269386181645
Q58,Marital status,0.5430541053395898,0.5378179611598932,0.5348942814345365,0.0052361441796965336
Q59,Sex,0.9200072081559437,0.9172929550059772,0.9262035731605052,0.002714253149966539
Q59,Education (3-level),0.9200072081559437,0.917822844896997,0.9255794428135055,0.0021843632589467754
Q59,Personal income (3-level),0.9200072081559437,0.9163785743046816,0.9235641842849527,0.0036286338512621086
Q59,Religiosity,0.9200072081559437,0.9215593129373861,0.9294155777908009,-0.0015521047814424094
Q59,Subjective social class,0.9200072081559437,0.9187154807327257,0.9269152689260995,0.0012917274232180365
Q59,Employment status,0.9200072081559437,0.9164119078320251,0.9222346092747093,0.0035953003239186376
Q59,Marital status,0.9200072081559437,0.9203847269812986,0.9276273072950338,-0.00037751882535486114
Q60,Sex,0.7755452657463338,0.7733489532824632,0.780307329557689,0.002196312463870531
Q60,Education (3-level),0.7755452657463338,0.7755589308067041,0.7834214468128834,-1.3665060370371407e-05
Q60,Personal income (3-level),0.7755452657463338,0.775786923656453,0.7829605286072353,-0.00024165791011920845
Q60,Religiosity,0.7755452657463338,0.776930830183974,0.7835745309538409,-0.0013855644376402632
Q60,Subjective social class,0.7755452657463338,0.7749738983632,0.7811884312205694,0.0005713673831337918
Q60,Employment status,0.7755452657463338,0.7759395998083211,0.7807635346425479,-0.00039433406198730037
Q60,Marital status,0.7755452657463338,0.7721925608370197,0.7760382225209087,0.0033527049093140526
Q61,Sex,1.1216611256451716,1.121806262958419,1.128128943681116,-0.00014513731324727885
Q61,Education (3-level),1.1216611256451716,1.1190561163308659,1.1264736673401774,0.0026050093143057396
Q61,Personal income (3-level),1.1216611256451716,1.1152094439024598,1.1240606311355676,0.006451681742711823
Q61,Religiosity,1.1216611256451716,1.120593435009558,1.1269826665925522,0.0010676906356135163
Q61,Subjective social class,1.1216611256451716,1.1156594143069956,1.1216233498096067,0.006001711338176063
Q61,Employment status,1.1216611256451716,1.1213993671959104,1.1269415241804954,0.00026175844926124014
Q61,Marital status,1.1216611256451716,1.1151800644704917,1.1175353838994018,0.006481061174679947
Q62,Sex,1.1968278200842442,1.19631517074265,1.1967676450613816,0.000512649341594118
Q62,Education (3-level),1.1968278200842442,1.1877867747609698,1.1884109098889721,0.009041045323274322
Q62,Personal income (3-level),1.1968278200842442,1.1965195731353186,1.196720750969908,0.00030824694892550575
Q62,Religiosity,1.1968278200842442,1.1934311719267732,1.1940060795522682,0.003396648157470983
Q62,Subjective social class,1.1968278200842442,1.1904251088183118,1.1910751019354597,0.006402711265932393
Q62,Employment status,1.1968278200842442,1.1974784987206626,1.1982278164992897,-0.0006506786364184336
Q62,Marital status,1.1968278200842442,1.1986143485464535,1.1991774974053961,-0.0017865284622093913
Q63,Sex,1.1488251481926581,1.148432665906602,1.1492257604286134,0.00039248228605615054
Q63,Education (3-level),1.1488251481926581,1.1426579954069058,1.1440090351932983,0.006167152785752306
Q63,Personal income (3-level),1.1488251481926581,1.1446377706321242,1.1448393664886685,0.004187377560533889
Q63,Religiosity,1.1488251481926581,1.1499041099035157,1.150864600199253,-0.001078961710857529
Q63,Subjective social class,1.1488251481926581,1.141117656838779,1.1423430225077993,0.007707491353879048
Q63,Employment status,1.1488251481926581,1.149767747732935,1.150461599587514,-0.0009425995402769782
Q63,Marital status,1.1488251481926581,1.1489524918175922,1.1501395478144232,-0.00012734362493405094
Q64,Sex,1.3698855751363774,1.37030957515473,1.383522647571778,-0.0004240000183526327
Q64,Education (3-level),1.3698855751363774,1.3730041791807088,1.3859598957465509,-0.0031186040443313967
Q64,Personal income (3-level),1.3698855751363774,1.3677928226314842,1.3815161547325903,0.0020927525048932694
Q64,Religiosity,1.3698855751363774,1.2706806687307601,1.280803673057691,0.0992049064056173
Q64,Subjective social class,1.3698855751363774,1.3697976952860196,1.3832633220244468,8.787985035785262e-05
Q64,Employment status,1.3698855751363774,1.370281604742773,1.3818469163349054,-0.00039602960639562035
Q64,Marital status,1.3698855751363774,1.3689693442719697,1.3804876626446887,0.0009162308644077299
Q65,Sex,1.1109473250230866,1.1090678591715204,1.1108359488852906,0.0018794658515661755
Q65,Education (3-level),1.1109473250230866,1.1124916026938725,1.1133692670721405,-0.0015442776707859096
Q65,Personal income (3-level),1.1109473250230866,1.1115525907489676,1.1133090036337765,-0.0006052657258810434
Q65,Religiosity,1.1109473250230866,1.1070312538780969,1.1083668753563116,0.003916071144989708
Q65,Subjective social class,1.1109473250230866,1.1111636504724658,1.1130835047266632,-0.00021632544937921772
Q65,Employment status,1.1109473250230866,1.1102453596483408,1.113038808775619,0.000701965374745761
Q65,Marital status,1.1109473250230866,1.1071075816813103,1.1083351152946022,0.0038397433417762805
Q66,Sex,1.1171494778856987,1.1148658500019506,1.1153988764562424,0.0022836278837481405
Q66,Education (3-level),1.1171494778856987,1.1173684347952,1.1179301363149499,-0.00021895690950124447
Q66,Personal income (3-level),1.1171494778856987,1.119564653745567,1.1195006498507225,-0.0024151758598682793
Q66,Religiosity,1.1171494778856987,1.1190468688358475,1.1194580864000476,-0.0018973909501487363
Q66,Subjective social class,1.1171494778856987,1.1149900557410612,1.1151514986629865,0.0021594221446374906
Q66,Employment status,1.1171494778856987,1.1174733123587357,1.1176179282731868,-0.0003238344730369658
Q66,Marital status,1.1171494778856987,1.1163824532139768,1.1163831996125473,0.0007670246717219609
Q67,Sex,1.09277498585215,1.0923501007936107,1.0951582683960865,0.000424885058539326
Q67,Education (3-level),1.09277498585215,1.0895248847301648,1.0903275097147767,0.003250101121985205
Q67,Personal income (3-level),1.09277498585215,1.0937292938620058,1.0961899914094846,-0.0009543080098557422
Q67,Religiosity,1.09277498585215,1.0938727185789203,1.0961760395648226,-0.001097732726770273
Q67,Subjective social class,1.09277498585215,1.0938972659630195,1.0965896660103098,-0.0011222801108694558
Q67,Employment status,1.09277498585215,1.093048090530687,1.0946165769872684,-0.00027310467853691733
Q67,Marital status,1.09277498585215,1.0934215687157578,1.095254266939674,-0.0006465828636077475
Q68,Sex,1.3713664615575285,1.3564994600628373,1.3629148767573427,0.014867001494691223
Q68,Education (3-level),1.3713664615575285,1.3632417842884537,1.3699639188538923,0.008124677269074843
Q68,Personal income (3-level),1.3713664615575285,1.3715689451682198,1.3793296268456088,-0.00020248361069130638
Q68,Religiosity,1.3713664615575285,1.3716964935181122,1.3789930496516394,-0.00033003196058367656
Q68,Subjective social class,1.3713664615575285,1.3682887055212378,1.3750920518649123,0.0030777560362906797
Q68,Employment status,1.3713664615575285,1.371513861479039,1.3768616455077072,-0.00014739992151047154
Q68,Marital status,1.3713664615575285,1.368382553694325,1.3732219981396665,0.002983907863203461
Q69,Sex,1.0020027421539917,1.001034827138161,1.0038136181923216,0.0009679150158306005
Q69,Education (3-level),1.0020027421539917,1.0011911304820695,1.0036279600945255,0.0008116116719221189
Q69,Personal income (3-level),1.0020027421539917,1.0015015413823176,1.004235728551201,0.0005012007716740374
Q69,Religiosity,1.0020027421539917,1.0036351268626784,1.0057666490567176,-0.0016323847086867627
Q69,Subjective social class,1.0020027421539917,1.0017295065152907,1.0040966307983086,0.0002732356387009638
Q69,Employment status,1.0020027421539917,1.0024538480379095,1.0042225632630815,-0.000451105883917835
Q69,Marital status,1.0020027421539917,1.0012744847835597,1.0027242628949251,0.0007282573704319173
Q70,Sex,1.200152459734514,1.2001771188031587,1.214448008101609,-2.4659068644794502e-05
Q70,Education (3-level),1.200152459734514,1.1953853375825882,1.212739485796675,0.004767122151925651
Q70,Personal income (3-level),1.200152459734514,1.2011752643112958,1.2170341251375218,-0.0010228045767819438
Q70,Religiosity,1.200152459734514,1.2006208817542436,1.2143883632443,-0.00046842201972974173
Q70,Subjective social class,1.200152459734514,1.1926730417691662,1.2072566605759072,0.007479417965347679
Q70,Employment status,1.200152459734514,1.197297812927262,1.2078144918773668,0.0028546468072518927
Q70,Marital status,1.200152459734514,1.2012635910304548,1.2143462215997516,-0.0011111312959408703
Q71,Sex,1.270326512690261,1.2638648655003653,1.262728251956156,0.006461647189895725
Q71,Education (3-level),1.270326512690261,1.2633000478491012,1.2618824094231844,0.007026464841159763
Q71,Personal income (3-level),1.270326512690261,1.2705913706721166,1.2688418196732587,-0.00026485798185560405
Q71,Religiosity,1.270326512690261,1.2713549816162533,1.2700716876654279,-0.0010284689259922875
Q71,Subjective social class,1.270326512690261,1.269393879133602,1.2681188697505248,0.0009326335566590682
Q71,Employment status,1.270326512690261,1.2689124449580294,1.2666484955837027,0.0014140677322316275
Q71,Marital status,1.270326512690261,1.2678030450974969,1.265615234532882,0.002523467592764117
Q72,Sex,1.0919647155174679,1.0830770853343994,1.0846438478124514,0.008887630183068485
Q72,Education (3-level),1.0919647155174679,1.0924298649514936,1.0941672355766023,-0.0004651494340257578
Q72,Personal income (3-level),1.0919647155174679,1.0956977022562817,1.097238843080433,-0.003732986738813837
Q72,Religiosity,1.0919647155174679,1.0924665543047865,1.093916349596919,-0.0005018387873185759
Q72,Subjective social class,1.0919647155174679,1.0958444065518964,1.0970303381246749,-0.003879691034428534
Q72,Employment status,1.0919647155174679,1.0900940672566493,1.0909554367096628,0.0018706482608186192
Q72,Marital status,1.0919647155174679,1.0922103175576043,1.093330833454934,-0.00024560204013646114
Q73,Sex,1.2490010160125358,1.24162472983376,1.2412724617645172,0.007376286178775837
Q73,Education (3-level),1.2490010160125358,1.2339605772851456,1.236005197478786,0.015040438727390137
Q73,Personal income (3-level),1.2490010160125358,1.245356536582932,1.2456539321327647,0.0036444794296037752
Q73,Religiosity,1.2490010160125358,1.2491329075227033,1.2486683128438747,-0.00013189151016756995
Q73,Subjective social class,1.2490010160125358,1.2421421984122332,1.241772640791915,0.0068588176003026025
Q73,Employment status,1.2490010160125358,1.2450525146242795,1.2447111154683184,0.003948501388256309
Q73,Marital status,1.2490010160125358,1.2485971445016557,1.2477971748715713,0.00040387151088006057
Q74,Sex,1.1982899117380388,1.1965625060259586,1.2021871124725476,0.0017274057120801878
Q74,Education (3-level),1.1982899117380388,1.1824075770493905,1.186943252243118,0.015882334688648303
Q74,Personal income (3-level),1.1982899117380388,1.1972899357779747,1.2020516174608813,0.00099997596006407
Q74,Religiosity,1.1982899117380388,1.1999959196940886,1.2055839914216313,-0.0017060079560498043
Q74,Subjective social class,1.1982899117380388,1.1950203639146468,1.2010814036540052,0.0032695478233919495
Q74,Employment status,1.1982899117380388,1.1970808440202116,1.2032150697842572,0.0012090677178271392
Q74,Marital status,1.1982899117380388,1.1958871051563364,1.201397533572428,0.0024028065817023325
Q75,Sex,1.1773133800724407,1.1760706842269317,1.1743960905825872,0.0012426958455089565
Q75,Education (3-level),1.1773133800724407,1.1667289159833172,1.1652328900976934,0.010584464089123502
Q75,Personal income (3-level),1.1773133800724407,1.1724155964386767,1.1708271602525078,0.00489778363376403
Q75,Religiosity,1.1773133800724407,1.1787839021498165,1.176867889240048,-0.0014705220773758576
Q75,Subjective social class,1.1773133800724407,1.1663673199361564,1.1644980102146696,0.010946060136284297
Q75,Employment status,1.1773133800724407,1.178418554933633,1.1767555673379153,-0.0011051748611923262
Q75,Marital status,1.1773133800724407,1.1753739480202214,1.1735151762016474,0.0019394320522192476
Q76,Sex,1.2963268019805358,1.2950801741309217,1.2926129879044739,0.001246627849614157
Q76,Education (3-level),1.2963268019805358,1.2795144197511574,1.2791659959851926,0.01681238222937842
Q76,Personal income (3-level),1.2963268019805358,1.2901986615601486,1.288857862660304,0.006128140420387229
Q76,Religiosity,1.2963268019805358,1.2958584810141496,1.2936868741608065,0.00046832096638627085
Q76,Subjective social class,1.2963268019805358,1.2846223339686684,1.2822792087321533,0.01170446801186742
Q76,Employment status,1.2963268019805358,1.2970251953474237,1.294871449303208,-0.0006983933668878173
Q76,Marital status,1.2963268019805358,1.298095251491216,1.2954182445286326,-0.0017684495106802256
Q77,Sex,1.233106441345138,1.2275720625635,1.2261638484146413,0.005534378781637983
Q77,Education (3-level),1.233106441345138,1.2339253065138225,1.2329200039054828,-0.0008188651686844572
Q77,Personal income (3-level),1.233106441345138,1.2302237417165016,1.228716158531521,0.0028826996286364093
Q77,Religiosity,1.233106441345138,1.2365904498600988,1.235118248779877,-0.003484008514960779
Q77,Subjective social class,1.233106441345138,1.2326519814950314,1.2311831376860858,0.0004544598501066144
Q77,Employment status,1.233106441345138,1.231706409841403,1.2306492326587373,0.001400031503735022
Q77,Marital status,1.233106441345138,1.2255598710159643,1.223244505986441,0.0075465703291737185
Q78,Sex,1.265125711442418,1.257625160940291,1.2559062275671653,0.007500550502126835
Q78,Education (3-level),1.265125711442418,1.267168174327858,1.2651528590894041,-0.0020424628854400773
Q78,Personal income (3-level),1.265125711442418,1.2649946367442149,1.2625818867326721,0.00013107469820305973
Q78,Religiosity,1.265125711442418,1.2641886260615034,1.2618824473781447,0.0009370853809145263
Q78,Subjective social class,1.265125711442418,1.262270450282632,1.2600282199593087,0.002855261159785849
Q78,Employment status,1.265125711442418,1.266059931251969,1.2643615790834486,-0.0009342198095509957
Q78,Marital status,1.265125711442418,1.2646992301016062,1.263056324739262,0.00042648134081169076
Q79,Sex,1.2586852698985567,1.2468223502803275,1.2492471019843057,0.011862919618229162
Q79,Education (3-level),1.2586852698985567,1.2575975107836173,1.2590352453866038,0.0010877591149394128
Q79,Personal income (3-level),1.2586852698985567,1.2574811553487977,1.2586970419682175,0.0012041145497589945
Q79,Religiosity,1.2586852698985567,1.2605491146817467,1.262805369104219,-0.0018638447831900162
Q79,Subjective social class,1.2586852698985567,1.2578438932074723,1.2604121261555306,0.0008413766910844167
Q79,Employment status,1.2586852698985567,1.2604647435490632,1.2615320509326602,-0.001779473650506569
Q79,Marital status,1.2586852698985567,1.250871718301316,1.2539719713067679,0.00781355159724062
Q80,Sex,1.251673155261914,1.2400123609288671,1.2431879631071863,0.011660794333046898
Q80,Education (3-level),1.251673155261914,1.253042888081349,1.256202979134832,-0.0013697328194348657
Q80,Personal income (3-level),1.251673155261914,1.2513462686812329,1.2539960026020565,0.0003268865806811405
Q80,Religiosity,1.251673155261914,1.2523162649481168,1.2552584175081272,-0.0006431096862027363
Q80,Subjective social class,1.251673155261914,1.2474909904094682,1.2506900986344922,0.004182164852445824
Q80,Employment status,1.251673155261914,1.252346316361961,1.2553607266257942,-0.0006731611000470039
Q80,Marital status,1.251673155261914,1.2504460661562946,1.2528909349601118,0.0012270891056194166
Q81,Sex,1.2912565929220612,1.2861855983413295,1.2858876891770663,0.00507099458073168
Q81,Education (3-level),1.2912565929220612,1.2898662500029594,1.2890175551767311,0.0013903429191017835
Q81,Personal income (3-level),1.2912565929220612,1.2873977105252543,1.2860736879845303,0.003858882396806873
Q81,Religiosity,1.2912565929220612,1.2922510327801153,1.291519227906537,-0.0009944398580541414
Q81,Subjective social class,1.2912565929220612,1.2876116453860917,1.2868319884627653,0.003644947535969445
Q81,Employment status,1.2912565929220612,1.2898285815231074,1.289653508399605,0.0014280113989537657
Q81,Marital status,1.2912565929220612,1.288459945501253,1.287966667822423,0.002796647420808096
Q83,Sex,1.4643681187561683,1.4539857463594648,1.4571454392792413,0.010382372396703587
Q83,Education (3-level),1.4643681187561683,1.457476158053306,1.4590454500373453,0.006891960702862354
Q83,Personal income (3-level),1.4643681187561683,1.4621214555275668,1.4638239820323176,0.002246663228601564
Q83,Religiosity,1.4643681187561683,1.4665706788902761,1.4690553530843433,-0.0022025601341078005
Q83,Subjective social class,1.4643681187561683,1.4617494158104996,1.4650501301561012,0.002618702945668794
Q83,Employment status,1.4643681187561683,1.4643744424711005,1.4652341006186476,-6.323714932143787e-06
Q83,Marital status,1.4643681187561683,1.4620029625403492,1.4651393378212225,0.0023651562158191197
Q84,Sex,1.4133966823947648,1.3919881890221313,1.4041096674338853,0.021408493372633508
Q84,Education (3-level),1.4133966823947648,1.4138323898536198,1.4285338020731655,-0.00043570745885501694
Q84,Personal income (3-level),1.4133966823947648,1.4110706478147463,1.4240719421887202,0.0023260345800184545
Q84,Religiosity,1.4133966823947648,1.4167437504552933,1.4294163202037882,-0.0033470680605285352
Q84,Subjective social class,1.4133966823947648,1.4078187274362883,1.4208835317393063,0.005577954958476461
Q84,Employment status,1.4133966823947648,1.4106576207527666,1.4240845755811793,0.0027390616419982194
Q84,Marital status,1.4133966823947648,1.4112915832053499,1.4222934868427834,0.0021050991894149274
Q85,Sex,1.4255338677503497,1.4132040191028659,1.4168732154528225,0.012329848647483876
Q85,Education (3-level),1.4255338677503497,1.421365349046162,1.4255636289160343,0.004168518704187774
Q85,Personal income (3-level),1.4255338677503497,1.4268807466162667,1.430683037416427,-0.0013468788659170006
Q85,Religiosity,1.4255338677503497,1.4274506791095778,1.4316363346465208,-0.0019168113592280545
Q85,Subjective social class,1.4255338677503497,1.4127224897719337,1.417146318147767,0.012811377978416028
Q85,Employment status,1.4255338677503497,1.4220554608200198,1.4266600908225788,0.003478406930329969
Q85,Marital status,1.4255338677503497,1.4210816320008868,1.4239373119090994,0.004452235749462963
Q87,Sex,1.4431803136383015,1.429497490232289,1.430194086893347,0.013682823406012457
Q87,Education (3-level),1.4431803136383015,1.4423753547516682,1.4446768379635098,0.0008049588866332336
Q87,Personal income (3-level),1.4431803136383015,1.4396006552467635,1.4406233315049448,0.0035796583915379543
Q87,Religiosity,1.4431803136383015,1.446013647192819,1.4467210745496066,-0.0028333335545176475
Q87,Subjective social class,1.4431803136383015,1.4368121827815323,1.4377274712157815,0.0063681308567691275
Q87,Employment status,1.4431803136383015,1.4371396212765244,1.439825313502305,0.006040692361777067
Q87,Marital status,1.4431803136383015,1.4383069992081334,1.4378360419706913,0.00487331443016803
Q88,Sex,1.4077026251646354,1.4033246073587589,1.4060912541254402,0.004378017805876544
Q88,Education (3-level),1.4077026251646354,1.3955126855627984,1.3990223671245847,0.012189939601837008
Q88,Personal income (3-level),1.4077026251646354,1.4052249856389418,1.407650735119724,0.0024776395256935757
Q88,Religiosity,1.4077026251646354,1.4101719884980504,1.4133046722674831,-0.0024693633334149645
Q88,Subjective social class,1.4077026251646354,1.4043427405252487,1.4075336916629968,0.0033598846393867454
Q88,Employment status,1.4077026251646354,1.4063253964017204,1.4082617798444552,0.001377228762915017
Q88,Marital status,1.4077026251646354,1.4078211567954633,1.410645350313383,-0.00011853163082786722
Q89,Sex,1.4128935060284835,1.3983188378404008,1.4015108348511685,0.014574668188082729
Q89,Education (3-level),1.4128935060284835,1.4090644011376448,1.4142338323569186,0.0038291048908387637
Q89,Personal income (3-level),1.4128935060284835,1.4114002202710578,1.415189565448753,0.0014932857574256886
Q89,Religiosity,1.4128935060284835,1.4149284671422468,1.4186594898063463,-0.002034961113763334
Q89,Subjective social class,1.4128935060284835,1.4097833132331345,1.4134987126811809,0.003110192795348965
Q89,Employment status,1.4128935060284835,1.4103558479574319,1.4148599223185045,0.0025376580710516627
Q89,Marital status,1.4128935060284835,1.411758771242637,1.4138855585552097,0.0011347347858465806
Q90,Sex,2.0052853957091923,2.0002496911351906,2.0037016448369585,0.005035704574001709
Q90,Education (3-level),2.0052853957091923,2.0002931623464355,2.003650153382528,0.004992233362756782
Q90,Personal income (3-level),2.0052853957091923,2.0011708925052507,2.00364100233796,0.004114503203941577
Q90,Religiosity,2.0052853957091923,2.0033148240798235,2.006013703393962,0.001970571629368756
Q90,Subjective social class,2.0052853957091923,2.0050589376884376,2.008640623337235,0.00022645802075471622
Q90,Employment status,2.0052853957091923,2.0067644411442656,2.007927610306253,-0.0014790454350732674
Q90,Marital status,2.0052853957091923,2.0047785520624406,2.0081478929758805,0.0005068436467516868
Q91,Sex,1.0366077699471965,1.0267854494456503,1.0244268568772181,0.009822320501546189
Q91,Education (3-level),1.0366077699471965,1.0229615794596083,1.0244954539527251,0.013646190487588195
Q91,Personal income (3-level),1.0366077699471965,1.0384180678021635,1.036624138997624,-0.0018102978549670024
Q91,Religiosity,1.0366077699471965,1.0364766156099532,1.0346827468451703,0.00013115433724331105
Q91,Subjective social class,1.0366077699471965,1.0317449195588377,1.0296509044617046,0.004862850388358764
Q91,Employment status,1.0366077699471965,1.0349643348330058,1.0348413465007873,0.0016434351141907388
Q91,Marital status,1.0366077699471965,1.0348668578979199,1.03266986100502,0.0017409120492766217
Q92,Sex,1.0681019662370805,1.05741322279289,1.0664539273737097,0.010688743444190463
Q92,Education (3-level),1.0681019662370805,1.0582469978628921,1.0733485147462687,0.009854968374188422
Q92,Personal income (3-level),1.0681019662370805,1.0684293914783418,1.079180531213331,-0.00032742524126128103
Q92,Religiosity,1.0681019662370805,1.066903653783092,1.077722730765149,0.0011983124539884926
Q92,Subjective social class,1.0681019662370805,1.0626169524835567,1.072253319758319,0.0054850137535238375
Q92,Employment status,1.0681019662370805,1.067924585625103,1.07357895397734,0.00017738061197758448
Q92,Marital status,1.0681019662370805,1.0680094545694818,1.075807012969952,9.251166759871587e-05
Q93,Sex,0.37573546347068487,0.36957336994498097,0.37018437059936965,0.0061620935257039045
Q93,Education (3-level),0.37573546347068487,0.36061486829768824,0.36240064296761876,0.015120595172996631
Q93,Personal income (3-level),0.37573546347068487,0.3730705039623658,0.3738200675989036,0.002664959508319076
Q93,Religiosity,0.37573546347068487,0.37539707325371585,0.37610158775577107,0.00033839021696902005
Q93,Subjective social class,0.37573546347068487,0.37408847510210674,0.3746905824110053,0.0016469883685781284
