id,cluster,prob_cluster_0,prob_cluster_1
399.0,0,0.9959278959730249,0.0040721040269816105
400.0,1,4.432426582084764e-17,1.0
401.0,1,4.09828653362944e-21,1.0
402.0,0,1.0,8.878776412740384e-22
403.0,0,0.9999999807465658,1.925342449721123e-08
404.0,1,8.006863341315672e-12,0.9999999999919851
405.0,1,6.535673013495795e-07,0.9999993464326953
406.0,0,0.9999970589189693,2.941081036586131e-06
407.0,1,0.00010951821594739537,0.9998904817840583
408.0,0,1.0,1.252500460069132e-18
409.0,0,1.0,3.864716238738832e-28
410.0,0,0.9999970359962604,2.9640037409038358e-06
411.0,1,3.959968727332069e-08,0.9999999604003172
412.0,0,0.9999996379620002,3.620379894080996e-07
413.0,1,2.560167770321917e-08,0.9999999743983213
414.0,1,4.459016175858787e-16,1.0
415.0,0,0.9999833016288273,1.6698371165408767e-05
416.0,0,1.0,1.9916829236816542e-19
417.0,0,1.0,1.1140284991854086e-14
418.0,1,3.0732458337334265e-09,0.9999999969267606
419.0,0,1.0,7.402338118837712e-23
420.0,0,0.9999999991602238,8.397743460342251e-10
421.0,1,3.5641345544654774e-11,0.9999999999643592
422.0,1,2.204564480759336e-05,0.9999779543551913
423.0,0,0.9999999839866974,1.601329854493678e-08
424.0,0,1.0,8.918915212104555e-27
425.0,0,1.0,1.9753992842266688e-20
426.0,1,5.470708512835713e-22,1.0
427.0,1,0.0003641647176863132,0.9996358352823015
428.0,0,0.9511791727345723,0.048820827265421626
429.0,0,0.9999999722826377,2.7717370117144155e-08
430.0,1,2.7197207419308093e-18,1.0
431.0,1,2.640733684246888e-07,0.9999997359266282
432.0,0,0.9999999999744205,2.5571433464879012e-11
433.0,1,2.9596048980521655e-08,0.9999999704039628
434.0,1,9.474389863663632e-40,1.0
435.0,0,0.999997229782622,2.7702173684393946e-06
436.0,1,1.1411198852790419e-06,0.9999988588801019
437.0,1,1.032958432871463e-34,1.0
438.0,1,1.694330530608966e-27,1.0
439.0,1,8.376373969881793e-30,1.0
440.0,0,0.9999999999866418,1.3367931273587339e-11
441.0,0,0.9999998359478034,1.640522018996826e-07
442.0,1,2.7158597745827734e-52,1.0
443.0,0,0.9964078575631261,0.0035921424368834157
444.0,0,1.0,1.879547567589935e-21
445.0,0,0.9999996761257206,3.2387429187221566e-07
446.0,1,5.143012579135029e-14,0.9999999999999432
447.0,1,9.052953039698558e-10,0.9999999990947117
448.0,0,0.9999999999996874,2.992766560228873e-13
449.0,1,4.344109942736986e-08,0.999999956558896
450.0,0,0.9999999745093934,2.5490595742267045e-08
451.0,1,1.0312783143729108e-15,1.0
452.0,0,0.9994845432065669,0.0005154567934251971
453.0,1,0.0031333824549221127,0.9968666175450529
454.0,0,0.9999893234503169,1.0676549710101697e-05
455.0,0,1.0,5.149197486268085e-16
456.0,0,1.0,1.8951944658023164e-15
457.0,0,0.9999999354313921,6.456860091431001e-08
458.0,1,0.0001772888142744395,0.9998227111857163
459.0,0,0.9989727482140768,0.001027251785925498
460.0,1,4.596144386765517e-13,0.9999999999995453
461.0,0,0.9549360098427812,0.04506399015721367
462.0,1,1.3972566633393468e-05,0.9999860274333685
463.0,0,0.9222929322961733,0.0777070677038031
464.0,0,0.9999999984988222,1.501170484782888e-09
465.0,1,0.00014710610222743752,0.9998528938977772
466.0,1,6.32007164749431e-16,1.0
467.0,0,1.0,4.644216086995169e-18
468.0,0,1.0,2.3807070272448865e-20
469.0,0,0.9999999188796413,8.112035953116207e-08
470.0,1,5.900601437099434e-21,1.0
471.0,1,7.7509900314246945e-28,1.0
472.0,0,0.9999962747972441,3.7252027425264703e-06
473.0,1,1.1495501867469292e-19,1.0
474.0,0,0.9999999995757491,4.242374907545321e-10
475.0,0,1.0,1.2063968776669185e-17
476.0,0,1.0,3.309423328250648e-21
477.0,1,1.8475003651429842e-32,1.0
478.0,0,0.999945277715404,5.472228459385248e-05
479.0,0,0.9953495140459173,0.0046504859540935405
480.0,0,0.9484009512587125,0.05159904874128273
481.0,1,4.175254551402513e-15,1.0
482.0,1,1.077267200085648e-26,1.0
483.0,0,0.9999958960190242,4.103980978026701e-06
484.0,0,0.9999469706465036,5.302935350756294e-05
485.0,0,1.0,3.130633895849353e-26
486.0,1,7.357842116190538e-06,0.9999926421578893
487.0,0,0.9999923708704425,7.629129561640099e-06
488.0,1,6.275670534535145e-29,1.0
489.0,1,5.467314663998458e-31,1.0
490.0,1,1.254951355919229e-25,1.0
491.0,0,1.0,1.7548157047591638e-23
492.0,1,9.994993656607824e-11,0.9999999999000408
493.0,1,6.213846627482704e-29,1.0
494.0,0,0.9999999699981008,3.0001899938206333e-08
495.0,0,0.9995479467716656,0.00045205322833414896
496.0,1,2.7246501725072063e-06,0.9999972753498299
497.0,0,1.0,5.721377060012266e-30
498.0,1,3.753653056541658e-11,0.9999999999624549
499.0,0,1.0,1.9195971817257202e-23
500.0,1,0.0026841706062028545,0.9973158293937993
501.0,0,1.0,1.8928185207332472e-19
502.0,0,0.9999996913347978,3.0866520588422933e-07
503.0,1,7.581375037826842e-05,0.9999241862496192
504.0,1,1.3157938902320971e-08,0.999999986842056
505.0,0,0.9999918349189116,8.165081098920135e-06
506.0,1,3.775870651602878e-13,0.9999999999996305
507.0,0,0.9999999973138927,2.6860954173139497e-09
508.0,0,1.0,1.3071546549699742e-16
509.0,1,4.863659118527647e-05,0.999951363408797
510.0,1,1.2689901498815793e-05,0.999987310098503
511.0,1,1.3212882549481163e-08,0.9999999867871453
512.0,0,0.9999999999870397,1.2969209149913045e-11
513.0,1,1.8418028910854193e-06,0.9999981581971064
514.0,1,3.970669324918791e-20,1.0
515.0,1,7.940310918417441e-44,1.0
516.0,0,1.0,2.1232234038064017e-20
517.0,0,1.0,8.117445215891452e-24
518.0,0,0.9999999999830607,1.69430436635869e-11
519.0,0,0.9999999999990621,9.518878710185203e-13
520.0,0,0.9999999988397121,1.1602991254161146e-09
521.0,1,6.434099121428164e-44,1.0
